tipo_doc;ano_doc;numero_doc;numero_termo;nome_responsavel;data_doc;data_pub;data_email_ar;dilacao;dilacao_dias;sei_doc;observacoes
Relatório de Inconsistências;2019;48;TCV/001/2018/SMDHC/FUMCAD;Mateus;26/07/2019;27/08/2020;;false;0;32455412;
Relatório de Inconsistências;2019;49;TFM/045/2018/SMDHC/FUMCAD;Luana Ramos;26/07/2019;08/11/2022;23/11/2022;false;0;73066688;
Relatório de Inconsistências;2019;50;TFM/042/2018/SMDHC/FUMCAD;Luana Ramos;26/07/2019;02/06/2021;25/05/2022;false;0;44831032;
Relatório de Inconsistências;2019;51;TFM/006/2018/SMDHC/FUMCAD;Thays Rocha;31/07/2019;30/10/2020;24/05/2021;false;0;34900600;
Relatório de Inconsistências;2019;52;TFM/072/2018/SMDHC/FUMCAD;Hélen Cristina;15/08/2019;11/08/2020;12/05/2022;false;0;31823016;
Relatório de Inconsistências;2019;53;TFM/028/2018/SMDHC/FUMCAD;Thays Rocha;16/08/2019;03/07/2020;19/08/2019;false;0;29367246;
Relatório de Inconsistências;2019;54;TFM/069/2018/SMDHC/FUMCAD;Thays Rocha;21/08/2019;25/10/2022;09/11/2022;false;0;70105848;
Relatório de Inconsistências;2019;55;TCL/001/2017/SMDHC/CPLGBTI;Jefferson de Almeida;26/08/2019;11/08/2021;11/08/2021;false;0;49574722;
Relatório de Inconsistências;2019;56;TFM/070/2018/SMDHC/FUMCAD;Hélen Cristina;22/08/2019;06/09/2022;20/09/2022;false;0;70028976;
Relatório de Inconsistências;2019;57;TFM/066/2018/SMDHC/FUMCAD;Murilo Ramos;23/08/2019;05/06/2021;07/06/2021;false;0;45340934;
Relatório de Inconsistências;2019;58;TFM/004/2018/SMDHC/FUMCAD;Luana Ramos;26/08/2019;;03/09/2019;false;0;20358161;
Relatório de Inconsistências;2019;59;TFM/073/2018/SMDHC/FUMCAD;Murilo Ramos;28/08/2019;26/08/2020;29/08/2019;false;0;32338673;
Relatório de Inconsistências;2019;60;TFM/016/2018/SMDHC/FUMCAD;Luana Ramos;28/08/2019;08/05/2021;11/05/2021;false;0;43731851;
Relatório de Inconsistências;2019;61;TFM/016/2018/SMDHC/FUMCAD;Luana Ramos;28/08/2019;08/05/2021;11/05/2021;false;0;43731851;
Relatório de Inconsistências;2019;62;TFM/023/2018/SMDHC/FUMCAD;Luana Ramos;28/08/2019;15/10/2022;02/01/2023;false;0;71882084;
Relatório de Inconsistências;2019;63;TFM/026/2018/SMDHC/FUMCAD;Luana Ramos;30/08/2019;15/10/2022;16/11/2022;false;0;72134780;
Relatório de Inconsistências;2019;64;TFM/017/2018/SMDHC/FUMCAD;Luana Ramos;30/08/2019;14/05/2021;14/05/2021;false;0;44131615;
Relatório de Inconsistências;2019;65;TFM/060/2018/SMDHC/FUMCAD;Murilo Ramos;02/09/2019;08/06/2021;10/06/2021;false;0;45622348;
Relatório de Inconsistências;2019;66;TFM/068/2018/SMDHC/FUMCAD;Murilo Ramos;02/09/2019;07/08/2020;14/08/2020;false;0;31710081;
Relatório de Inconsistências;2019;67;TFM/064/2018/SMDHC/FUMCAD;Murilo Ramos;03/09/2019;18/07/2020;03/09/2019;false;0;31022313;
Relatório de Inconsistências;2019;68;TFM/059/2018/SMDHC/FUMCAD;Murilo Ramos;06/09/2019;24/09/2021;27/09/2021;false;0;52400575;
Relatório de Inconsistências;2019;69;TFM/042/2018/SMDHC/FUMCAD;Maíra Cunha;11/09/2019;02/06/2021;25/05/2022;false;0;44831032;
Relatório de Inconsistências;2019;70;TFM/003/2018/SMDHC/FUMCAD;Hélen Cristina;12/09/2019;;11/10/2019;false;0;20982731;
Relatório de Inconsistências;2019;71;TFM/019/2018/SMDHC/FUMCAD;Luana Ramos;12/09/2019;06/06/2023;23/08/2023;false;0;84324003;
Relatório de Inconsistências;2019;72;TFM/032/2018/SMDHC/FUMCAD;Murilo Ramos;24/09/2019;05/06/2021;07/06/2021;false;0;45437167;
Relatório de Inconsistências;2019;73;TFM/053/2018/SMDHC/FUMCAD;Luana Ramos;25/09/2019;10/07/2023;14/08/2023;false;0;85940193;
Relatório de Inconsistências;2019;74;TFM/023/2018/SMDHC/FUMCAD;Luana Ramos;04/10/2019;15/10/2022;02/01/2023;false;0;71882084;
Relatório de Inconsistências;2019;75;TFM/087/2018/SMDHC/FUMCAD;Thays Rocha;04/10/2019;;;false;0;21853222;
Relatório de Inconsistências;2019;76;TFM/074/2018/SMDHC/FUMCAD;Mateus;11/10/2019;18/09/2021;20/09/2021;false;0;52034115;
Relatório de Inconsistências;2019;77;TFM/020/2019/SMDHC/CPJ;Mateus;14/10/2019;23/02/2021;24/02/2021;false;0;36911141;
Relatório de Inconsistências;2019;78;TFM/054/2018/SMDHC/FUMCAD;Luana Ramos;21/10/2019;;10/06/2022;false;0;22705428;
Relatório de Inconsistências;2019;79;TFM/006/2018/SMDHC/CPPSR;Mateus;16/12/2020;17/12/2020;30/05/2022;false;0;36866678;
Relatório de Inconsistências;2019;80;TCL/002/2017/SMDHC/CPLGBTI;Jefferson de Almeida;30/10/2019;11/06/2021;18/06/2021;false;0;44049026;
Relatório de Inconsistências;2019;81;TCL/001/2017/SMDHC/CPLGBTI;Jefferson de Almeida;10/08/2021;11/08/2021;11/08/2021;false;0;49574722;
Relatório de Inconsistências;2019;82;TCL/002/2017/SMDHC/CPLGBTI;Jefferson de Almeida;31/10/2019;11/06/2021;06/05/2024;false;0;44049026;
Relatório de Inconsistências;2019;83;TCL/003/2017/SMDHC/CPLGBTI;Jefferson de Almeida;12/05/2021;11/06/2011;14/06/2021;false;0;44047156;
Relatório de Inconsistências;2019;84;TFM/058/2018/SMDHC/FUMCAD;Luana Ramos;15/09/2022;22/09/2022;21/10/2022;false;0;70675812;
Relatório de Inconsistências;2019;85;TFM/063/2018/SMDHC/FUMCAD;Maíra Cunha;14/09/2022;15/09/2022;20/10/2022;false;0;70602513;
Relatório de Inconsistências;2019;86;TFM/014/2018/SMDHC/FUMCAD;Hélen Cristina;04/12/2019;22/09/2021;10/05/2022;false;0;52305690;
Relatório de Inconsistências;2019;87;TFM/018/2018/SMDHC/FUMCAD;Hélen Cristina;03/06/2020;01/06/2020;10/06/2020;false;0;29470077;
Relatório de Inconsistências;2019;88;TFM/030/2018/SMDHC/FUMCAD;Hélen Cristina;13/07/2021;15/07/2021;15/07/2021;false;0;44584373;
Relatório de Inconsistências;2019;89;TFM/078/2018/SMDHC/FUMCAD;Maíra Cunha;30/08/2022;01/09/2022;21/09/2022;false;0;69813958;
Relatório de Inconsistências;2019;90;TFM/070/2018/SMDHC/FUMCAD;Maíra Cunha;02/09/2022;06/09/2022;20/09/2022;false;0;70028976;
Relatório de Inconsistências;2019;91;TFM/069/2018/SMDHC/FUMCAD;Maíra Cunha;05/09/2022;25/10/2022;09/11/2022;false;0;70105848;
Relatório de Inconsistências;2019;92;TFM/030/2018/SMDHC/FUMCAD;Hélen Cristina;13/07/2021;15/07/2021;15/07/2021;false;0;44584373;
Relatório de Inconsistências;2019;93;TFM/076/2018/SMDHC/FUMCAD;Maíra Cunha;10/09/2020;12/09/2020;14/09/2020;false;0;33014519;
Relatório de Inconsistências;2019;94;TFM/077/2018/SMDHC/FUMCAD;Maíra Cunha;02/09/2022;06/09/2022;16/09/2022;false;0;69989911;
Relatório de Inconsistências;2019;95;TFM/082/2018/SMDHC/FUMCAD;Luana Ramos;01/10/2020;03/10/2020;21/10/2020;false;0;33907865;
Relatório de Inconsistências;2019;96;TFM/083/2018/SMDHC/FUMCAD;Luana Ramos;01/10/2020;06/10/2020;24/11/2020;false;0;33830521;
Relatório de Inconsistências;2019;97;TFM/079/2018/SMDHC/FUMCAD;Luana Ramos;15/06/2021;18/06/2021;18/06/2021;false;0;46144831;
Relatório de Inconsistências;2019;98;TFM/043/2018/SMDHC/FUMCAD;Murilo Ramos;03/09/2021;09/09/2021;17/05/2022;false;0;51421803;
Relatório de Inconsistências;2019;99;TFM/064/2018/SMDHC/FUMCAD;Murilo Ramos;17/07/2020;18/07/2020;;false;0;31022313;
Relatório de Inconsistências;2019;100;TFM/080/2018/SMDHC/FUMCAD;Maíra Cunha;25/08/2022;26/08/2022;08/09/2022;false;0;69610489;
Relatório de Inconsistências;2019;101;TFM/040/2018/SMDHC/FUMCAD;Luana Ramos;23/06/2020;25/06/2020;26/06/2020;false;0;30123151;
Relatório de Inconsistências;2019;102;TFM/061/2018/SMDHC/FUMCAD;Maíra Cunha;10/03/2022;12/03/2022;09/05/2022;false;0;59783818;
Relatório de Inconsistências;2019;103;TCL/004/2017/SMDHC/CPLGBTI;Jefferson de Almeida;29/04/2021;11/06/2021;14/06/2021;false;0;43284968;
Relatório de Inconsistências;2020;1;TFM/038/2018/SMDHC/FUMCAD;Murilo Ramos;16/11/2022;17/11/2022;17/11/2022;false;0;73848775;
Relatório de Inconsistências;2020;2;TFM/075/2018/SMDHC/FUMCAD;Murilo Ramos;19/07/2021;21/07/2021;09/05/2022;false;0;48123082;
Relatório de Inconsistências;2020;3;TFM/088/2018/SMDHC/FUMCAD;Maíra Cunha;08/01/2020;13/08/2022;09/09/2022;false;0;68267528;
Relatório de Inconsistências;2020;4;TFM/086/2018/SMDHC/FUMCAD;Murilo Ramos;07/01/2020;21/10/2020;;false;0;34109022;
Relatório de Inconsistências;2020;5;TFM/047/2018/SMDHC/FUMCAD;Luana Ramos;18/08/2021;20/08/2021;24/08/2021;false;0;50397548;
Relatório de Inconsistências;2020;6;TFM/010/2018/SMDHC/FUMCAD;Jefferson de Almeida;27/07/2022;28/07/2022;30/08/2022;false;0;67256465;
Relatório de Inconsistências;2020;7;TFM/085/2018/SMDHC/FUMCAD;Maíra Cunha;07/07/2021;13/07/2021;14/07/2021;false;0;46302541;
Relatório de Inconsistências;2020;8;TFM/062/2018/SMDHC/FUMCAD;Luana Ramos;01/11/2022;08/11/2022;08/12/2022;false;0;73085703;
Relatório de Inconsistências;2020;9;TFM/050/2018/SMDHC/FUMCAD;Lucas Detusk;04/08/2022;13/08/2022;16/09/2022;false;0;68293772;
Relatório de Inconsistências;2020;10;TFM/081/2018/SMDHC/FUMCAD;Murilo Ramos;17/01/2020;08/04/2021;10/05/2022;false;0;41575447;
Relatório de Inconsistências;2020;11;TFM/091/2018/SMDHC/FUMCAD;Murilo Ramos;12/07/2021;15/07/2021;1507/2021;false;0;47934246;
Relatório de Inconsistências;2020;12;TFM/071/2018/SMDHC/FUMCAD;Murilo Ramos;04/09/2020;09/09/2020;;false;0;32893339;
Relatório de Inconsistências;2020;13;TFM/084/2018/SMDHC/FUMCAD;Murilo Ramos;23/04/2021;24/04/2021;26/04/2021;false;0;41976981;
Relatório de Inconsistências;2020;14;TFM/090/2018/SMDHC/FUMCAD;Murilo Ramos;17/01/2020;21/10/2020;06/05/2022;false;0;34464242;
Relatório de Inconsistências;2020;15;TFM/031/2018/SMDHC/FUMCAD;Hélen Cristina;20/01/2020;09/07/2021;09/06/2021;false;0;45515177;
Relatório de Inconsistências;2020;16;TFM/049/2018/SMDHC/FUMCAD;Luana Ramos;13/09/2021;13/09/2021;05/08/2021;false;0;51788453;
Relatório de Inconsistências;2020;17;TCL/001/2017/SMDHC/CPLGBTI;Jefferson de Almeida;30/01/2020;11/08/2021;11/08/2021;false;0;49574722;
Relatório de Inconsistências;2020;18;TFM/011/2018/SMDHC/FUMCAD;Maíra Cunha;30/01/2020;16/12/2020;;false;0;43353972;
Relatório de Inconsistências;2020;19;TFM/003/2019/SMDHC/FUMCAD;Maíra Cunha;05/02/2020;12/09/2020;;false;0;33121700;
Relatório de Inconsistências;2020;20;TFM/031/2018/SMDHC/FUMCAD;Hélen Cristina;28/02/2020;09/06/2021;09/06/2021;false;0;45515177;
Relatório de Inconsistências;2020;21;TFM/022/2019/SMDHC/FUMCAD;Hélen Cristina;03/03/2020;21/09/2023;23/10/2023;false;0;90399594;
Relatório de Inconsistências;2020;22;TFM/089/2018/SMDHC/FUMCAD;Fernanda Galvão;10/03/2020;;;false;0;;
Relatório de Inconsistências;2020;23;TCL/002/2017/SMDHC/CPLGBTI;Jefferson de Almeida;13/03/2020;11/06/2021;18/06/2021;false;0;44049026;
Relatório de Inconsistências;2020;24;TFM/005/2018/SMDHC/CPCA;Fernanda Galvão;24/03/2020;22/03/2022;22/03/2022;false;0;17669335;
Relatório de Inconsistências;2020;25;TCL/003/2017/SMDHC/CPLGBTI;Jefferson de Almeida;27/03/2020;11/06/2021;14/06/2021;false;0;44047156;
Relatório de Inconsistências;2020;26;TFM/021/2019/SMDHC/FUMCAD;Jefferson de Almeida;01/04/2020;03/04/2020;;false;0;27672705;
Relatório de Inconsistências;2020;27;TFM/006/2019/SMDHC/FUMCAD;Hélen Cristina;03/04/2020;13/05/2020;;false;0;28867192;
Relatório de Inconsistências;2020;28;TFM/024/2019/SMDHC/FUMCAD;Jefferson de Almeida;14/04/2020;18/04/2020;29/04/2020;false;0;28162271;
Relatório de Inconsistências;2020;29;TFM/009/2019/SMDHC/FUMCAD;Lucas Detusk;14/04/2020;18/04/2020;;false;0;28153670;
Relatório de Inconsistências;2020;30;TFM/011/2019/SMDHC/FUMCAD;Lucas Detusk;14/04/2020;18/04/2020;;false;0;28155981;
Relatório de Inconsistências;2020;31;TFM/012/2019/SMDHC/FUMCAD;Lucas Detusk;14/04/2020;18/04/2020;22/04/2020;false;0;28156429;
Relatório de Inconsistências;2020;32;TFM/014/2019/SMDHC/FUMCAD;Lucas Detusk;14/04/2020;14/08/2023;14/08/2023;false;0;88084059;
Relatório de Inconsistências;2020;33;TFM/018/2019/SMDHC/FUMCAD;Lucas Detusk;14/04/2020;18/04/2020;;false;0;28184517;
Relatório de Inconsistências;2020;34;TFM/023/2019/SMDHC/FUMCAD;Lucas Detusk;14/04/2020;18/04/2020;22/04/2020;false;0;28161255;
Relatório de Inconsistências;2020;35;TFM/025/2019/SMDHC/FUMCAD;Jefferson de Almeida;16/04/2020;18/04/2020;22/04/2020;false;0;28152795;
Relatório de Inconsistências;2020;36;TFM/027/2019/SMDHC/FUMCAD;Jefferson de Almeida;23/04/2020;24/04/2020;;false;0;28297382;
Relatório de Inconsistências;2021;1;TFM/048/2019/SMDHC/CPCA;Jefferson de Almeida;04/01/2021;07/01/2021;19/02/2021;false;0;37476982;
Relatório de Inconsistências;2021;2;TFM/016/2018/SMDHC/FUMCAD;Thays Rocha;04/01/2021;12/01/2021;;false;0;43731851;
Relatório de Inconsistências;2021;3;TFM/017/2018/SMDHC/FUMCAD;Thays Rocha;05/01/2021;12/01/2021;;false;0;44131615;
Relatório de Inconsistências;2021;4;TFM/049/2019/SMDHC/CPCA;Jefferson de Almeida;06/01/2021;09/01/2021;14/01/2021;false;0;37551902;
Relatório de Inconsistências;2021;5;TFM/023/2018/SMDHC/FUMCAD;Thays Rocha;06/01/2021;12/01/2021;15/07/2022;false;0;71882084;
Relatório de Inconsistências;2021;6;TFM/037/2018/SMDHC/FUMCAD;Thays Rocha;07/01/2021;24/04/2021;26/04/2021;false;0;37601090;
Relatório de Inconsistências;2021;7;TFM/055/2019/SMDHC/CPPSR;Jefferson de Almeida;08/01/2021;04/02/2021;19/02/2021;false;0;37624369;
Relatório de Inconsistências;2021;8;TFM/030/2018/SMDHC/FUMCAD;Thays Rocha;14/01/2021;19/01/2021;19/01/2021;false;0;44584373;
Relatório de Inconsistências;2021;9;TFM/062/2019/SMDHC/CPCA;Jefferson de Almeida;15/01/2021;19/01/2021;19/02/2021;false;0;37869923;
Relatório de Inconsistências;2021;10;TFM/065/2019/SMDHC/CPCA;Jefferson de Almeida;18/01/2021;20/02/2021;22/02/2021;false;0;37952619;
Relatório de Inconsistências;2021;11;TFM/041/2018/SMDHC/FUMCAD;Thays Rocha;19/01/2021;22/01/2021;09/05/2022;false;0;38008188;
Relatório de Inconsistências;2021;12;TFM/042/2018/SMDHC/FUMCAD;Thays Rocha;20/01/2021;08/04/2021;08/04/2021;false;0;44831032;
Relatório de Inconsistências;2021;13;TFM/063/2019/SMDHC/DEDH;Jefferson de Almeida;02/02/2021;23/02/2021;24/02/2021;false;0;38594782;
Relatório de Inconsistências;2021;14;TFM/066/2019/SMDHC/CPCA;Jefferson de Almeida;03/02/2021;20/02/2021;24/02/2021;false;0;84018423;
Relatório de Inconsistências;2021;15;TFM/068/2019/SMDHC/CPM;Jefferson de Almeida;03/02/2021;23/02/2021;23/02/2021;false;0;55442744;
Relatório de Inconsistências;2021;16;TFM/056/2018/SMDHC/FUMCAD;Thays Rocha;03/02/2021;10/02/2021;10/05/2022;false;0;44951744;
Relatório de Inconsistências;2021;17;TFM/064/2019/SMDHC/CPLGBTI;Jefferson de Almeida;03/02/2021;23/02/2021;24/02/2021;false;0;81767137;
Relatório de Inconsistências;2021;18;TFM/073/2019/SMDHC/CPDDH;Jefferson de Almeida;04/02/2021;04/02/2021;19/02/2021;false;0;57096600;
Relatório de Inconsistências;2021;19;TFM/057/2018/SMDHC/FUMCAD;Thays Rocha;08/02/2021;10/02/2021;06/05/2022;false;0;45002419;
Relatório de Inconsistências;2021;20;TFM/074/2019/SMDHC/CPLGBTI;Jefferson de Almeida;09/02/2021;23/02/2021;24/02/2021;false;0;39049621;
Relatório de Inconsistências;2021;21;TFM/078/2019/SMDHC/CPPI;Jefferson de Almeida;10/02/2021;17/02/2021;18/02/2021;false;0;56526762;
Relatório de Inconsistências;2021;22;TFM/067/2019/SMDHC/CPPSR;Jefferson de Almeida;11/02/2021;16/02/2021;19/02/2021;false;0;104120668;
Relatório de Inconsistências;2021;23;TFM/083/2019/SMDHC/CMMV;Jefferson de Almeida;12/02/2021;23/02/2021;23/02/2021;false;0;;
Relatório de Inconsistências;2021;24;TFM/083/2019/SMDHC/CMMV;Jefferson de Almeida;15/02/2021;26/02/2021;01/03/2021;false;0;69135676;
Relatório de Inconsistências;2021;25;TFM/062/2018/SMDHC/FUMCAD;Thays Rocha;15/02/2021;19/02/2021;24/02/2021;false;0;73085703;
Relatório de Inconsistências;2021;26;TFM/032/2018/SMDHC/FUMCAD;Thays Rocha;18/02/2021;25/02/2021;26/02/2021;false;0;45437167;
Relatório de Inconsistências;2021;27;TFM/082/2019/SMDHC/CPCA;Jefferson de Almeida;18/02/2021;20/02/2021;23/02/2021;false;0;39645021;
Relatório de Inconsistências;2021;28;TFM/084/2019/SMDHC/CPJ;Jefferson de Almeida;22/02/2021;08/05/2021;11/05/2021;false;0;59784510;
Relatório de Inconsistências;2021;29;TFM/079/2019/SMDHC/CPCA;Jefferson de Almeida;22/02/2021;24/02/2021;25/02/2021;false;0;39832575;
Relatório de Inconsistências;2021;30;TFM/080/2019/SMDHC/CPIR;Jefferson de Almeida;22/02/2021;24/02/2021;25/02/2021;false;0;39836906;
Relatório de Inconsistências;2021;31;TFM/060/2018/SMDHC/FUMCAD;Thays Rocha;23/02/2021;27/02/2021;01/03/2021;false;0;88716663;
Relatório de Inconsistências;2021;32;TFM/066/2018/SMDHC/FUMCAD;Thays Rocha;24/02/2021;27/02/2021;01/03/2021;false;0;45340934;
Relatório de Inconsistências;2021;33;TFM/087/2019/SMDHC/CPDDH;Jefferson de Almeida;25/02/2021;20/03/2021;24/03/2021;false;0;40044695;
Relatório de Inconsistências;2021;34;TFM/074/2018/SMDHC/FUMCAD;Thays Rocha;25/02/2021;27/02/2021;01/03/2021;false;0;52034115;
Relatório de Inconsistências;2021;35;TFM/007/2019/SMDHC/FUMCAD;Jefferson de Almeida;16/03/2021;19/03/2021;;false;0;28749934;
Relatório de Inconsistências;2021;36;TCL/005/2017/SMDHC/CPIPTD;Jefferson de Almeida;18/03/2021;23/03/2021;24/03/2021;false;0;52807644;
Relatório de Inconsistências;2021;37;TFM/079/2018/SMDHC/FUMCAD;Thays Rocha;19/03/2021;24/04/2021;26/04/2021;false;0;46144831;
Relatório de Inconsistências;2021;38;TFM/080/2018/SMDHC/FUMCAD;Thays Rocha;22/03/2021;08/04/2021;08/04/2021;false;0;69610489;
Relatório de Inconsistências;2021;39;TFM/081/2018/SMDHC/FUMCAD;Thays Rocha;25/03/2021;08/04/2021;08/04/2021;false;0;41575447;
Relatório de Inconsistências;2021;40;TCL/001/2018/SMDHC/CPCA;Jefferson de Almeida;06/04/2021;07/04/2021;07/04/2021;false;0;42344913;
Relatório de Inconsistências;2021;41;TFM/084/2018/SMDHC/FUMCAD;Thays Rocha;06/04/2021;24/04/2021;26/04/2021;false;0;41976981;
Relatório de Inconsistências;2021;42;TFM/085/2018/SMDHC/FUMCAD;Thays Rocha;07/04/2021;13/04/2021;28/04/2021;false;0;46302541;
Relatório de Inconsistências;2021;43;TFM/088/2018/SMDHC/FUMCAD;Thays Rocha;12/04/2021;24/04/2021;26/04/2021;false;0;68267528;
Relatório de Inconsistências;2021;44;TCL/001/2018/SMDHC/CPCA;Jefferson de Almeida;13/04/2021;15/04/2021;15/04/2021;false;0;42344913;
Relatório de Inconsistências;2021;45;TFM/091/2018/SMDHC/FUMCAD;Thays Rocha;13/04/2021;17/04/2021;19/04/2021;false;0;47934246;
Relatório de Inconsistências;2021;46;TCL/002/2018/SMDHC/CPIR;Jefferson de Almeida;15/04/2021;16/04/2021;19/04/2021;false;0;56448112;
Relatório de Inconsistências;2021;47;TFM/030/2018/SMDHC/FUMCAD;Thays Rocha;19/04/2021;24/04/2021;26/04/2021;false;0;44584373;
Relatório de Inconsistências;2021;48;TCL/002/2018/SMDHC/CPPSR;Jefferson de Almeida;22/04/2021;05/11/2021;11/11/2021;false;0;42846381;
Relatório de Inconsistências;2021;49;TFM/005/2018/SMDHC/FUMCAD;Thays Rocha;27/04/2021;30/04/2021;03/05/2021;false;0;43152270;
Relatório de Inconsistências;2021;52;TFM/011/2018/SMDHC/FUMCAD;Thays Rocha;30/04/2021;;23/03/2022;false;0;43353972;
Relatório de Inconsistências;2021;53;TCL/003/2018/SMDHC/CPIR;Jefferson de Almeida;04/05/2021;21/05/2021;21/06/2021;false;0;43569272;
Relatório de Inconsistências;2021;54;TCL/004/2018/SMDHC/ODH;Jefferson de Almeida;05/05/2021;17/08/2021;18/08/2021;false;0;58315287;
Relatório de Inconsistências;2021;55;TFM/016/2018/SMDHC/FUMCAD;Thays Rocha;06/05/2021;08/05/2021;11/05/2021;false;0;43731851;
Relatório de Inconsistências;2021;58;TFM/017/2018/SMDHC/FUMCAD;Thays Rocha;12/05/2021;14/05/2021;14/05/2021;false;0;44131615;
Relatório de Inconsistências;2021;59;TFM/023/2018/SMDHC/FUMCAD;Thays Rocha;12/05/2021;14/05/2021;14/05/2021;false;0;71882084;
Relatório de Inconsistências;2021;60;TCL/001/2019/SMDHC/CPM;Jefferson de Almeida;14/05/2021;01/06/2021;01/06/2021;false;0;47080007;
Relatório de Inconsistências;2021;61;TFM/037/2018/SMDHC/FUMCAD;Thays Rocha;18/05/2021;;;false;0;44412008;
Relatório de Inconsistências;2021;62;TFM/030/2018/SMDHC/FUMCAD;Thays Rocha;20/05/2021;15/07/2021;15/07/2021;false;0;44584373;
Relatório de Inconsistências;2021;63;TFM/041/2018/SMDHC/FUMCAD;Thays Rocha;21/05/2021;20/08/2021;20/08/2021;false;0;50416231;
Relatório de Inconsistências;2021;64;TFM/042/2018/SMDHC/FUMCAD;Thays Rocha;24/05/2021;02/06/2021;02/06/2021;false;0;44831032;
Relatório de Inconsistências;2021;65;TFM/056/2018/SMDHC/FUMCAD;Thays Rocha;26/05/2021;02/06/2021;02/06/2021;false;0;44951744;
Relatório de Inconsistências;2021;66;TFM/057/2018/SMDHC/FUMCAD;Thays Rocha;27/05/2021;02/06/2021;02/06/2021;false;0;45001261;
Relatório de Inconsistências;2021;67;TCL/001/2019/SMDHC/CPM;Jefferson de Almeida;29/06/2021;30/01/2024;23/04/2024;false;0;47080007;
Relatório de Inconsistências;2021;68;TFM/062/2018/SMDHC/FUMCAD;Thays Rocha;01/06/2021;05/06/2021;07/06/2021;false;0;73085703;
Relatório de Inconsistências;2021;69;TCL/004/2019/SMDHC/CPLGBTI;Jefferson de Almeida;01/06/2021;25/06/2021;28/06/2021;false;0;45331475;
Relatório de Inconsistências;2021;70;TFM/066/2018/SMDHC/FUMCAD;Thays Rocha;02/06/2021;05/06/2021;07/06/2021;false;0;45340934;
Relatório de Inconsistências;2021;71;TCL/005/2019/SMDHC/CPLGBTI;Jefferson de Almeida;02/06/2021;08/12/2021;10/12/2021;false;0;55811545;
Relatório de Inconsistências;2021;72;TCL/006/2019/SMDHC/CPLGBTI;Jefferson de Almeida;03/06/2021;11/06/2021;14/06/2021;false;0;45407131;
Relatório de Inconsistências;2021;73;TFM/032/2018/SMDHC/FUMCAD;Thays Rocha;03/06/2021;05/06/2021;07/06/2021;false;0;45437167;
Relatório de Inconsistências;2021;74;TFM/044/2019/SMDHC/CPPSR;Jefferson de Almeida;04/06/2021;16/03/2022;17/03/2022;false;0;45482372;
Relatório de Inconsistências;2021;75;TFM/031/2018/SMDHC/FUMCAD;Hélen Cristina;04/06/2021;09/06/2021;09/06/2021;false;0;45515177;
Relatório de Inconsistências;2021;76;TFM/060/2018/SMDHC/FUMCAD;Thays Rocha;07/06/2021;08/06/2021;10/06/2021;false;0;88716663;
Relatório de Inconsistências;2021;77;TFM/074/2018/SMDHC/FUMCAD;Thays Rocha;09/06/2021;18/09/2021;20/09/2021;false;0;52034115;
Relatório de Inconsistências;2021;78;TFM/079/2018/SMDHC/FUMCAD;Thays Rocha;15/06/2021;18/06/2021;18/06/2021;false;0;41264977;
Relatório de Inconsistências;2021;79;TFM/080/2018/SMDHC/FUMCAD;Thays Rocha;15/06/2021;18/06/2021;18/06/2021;false;0;69610489;
Relatório de Inconsistências;2021;80;TFM/085/2018/SMDHC/FUMCAD;Thays Rocha;17/06/2021;13/07/2021;14/07/2021;false;0;46302541;
Relatório de Inconsistências;2021;81;TFM/088/2018/SMDHC/FUMCAD;Thays Rocha;18/06/2021;18/09/2021;20/09/2021;false;0;68267528;
Relatório de Inconsistências;2021;82;TCL/008/2019/SMDHC/CPM;Jefferson de Almeida;23/06/2021;16/09/2021;16/09/2021;false;0;51955215;
Relatório de Inconsistências;2021;83;TCL/001/2020/SMDHC/CPPSR;Jefferson de Almeida;24/06/2021;06/07/2021;21/01/2022;false;0;46813413;
Relatório de Inconsistências;2021;84;TFM/015/2019/SMDHC/FUMCAD;Hélen Cristina;25/06/2021;07/07/2021;07/07/2021;false;0;47496733;
Relatório de Inconsistências;2021;85;TCL/003/2020/SMDHC/CPDDH;Jefferson de Almeida;28/06/2021;03/07/2021;05/07/2021;false;0;102538688;
Relatório de Inconsistências;2021;86;TFM/014/2020/SMDHC/CPCA;Jefferson de Almeida;30/06/2021;02/07/2021;02/07/2021;false;0;66143849;
Relatório de Inconsistências;2021;87;TFM/091/2018/SMDHC/FUMCAD;Thays Rocha;13/07/2021;15/07/2021;15/07/2021;false;0;47934246;
Relatório de Inconsistências;2021;88;TFM/013/2018/SMDHC/FUMCAD;Thays Rocha;14/07/2021;21/07/2021;21/07/2021;false;0;47964522;
Relatório de Inconsistências;2021;89;TCL/004/2020/SMDHC/CPLGBTI;Jefferson de Almeida;14/07/2021;04/09/2021;08/09/2021;false;0;51407152;
Relatório de Inconsistências;2021;90;TFM/075/2018/SMDHC/FUMCAD;Thays Rocha;14/07/2021;21/07/2021;21/07/2021;false;0;48123082;
Relatório de Inconsistências;2021;91;TFM/047/2018/SMDHC/FUMCAD;Thays Rocha;15/07/2021;20/08/2021;24/08/2021;false;0;73635801;
Relatório de Inconsistências;2021;92;TCL/005/2020/SMDHC/ODH;Jefferson de Almeida;15/07/2021;07/10/2021;07/10/2021;false;0;77773713;
